1.000000000000000021e-02,6.210526315789473978e-02,1.142105263157894707e-01,1.663157894736842224e-01,2.184210526315789602e-01,2.705263157894737258e-01,3.226315789473684359e-01,3.747368421052631460e-01,4.268421052631579116e-01,4.789473684210526772e-01,5.310526315789474427e-01,5.831578947368420973e-01,6.352631578947368629e-01,6.873684210526316285e-01,7.394736842105262831e-01,7.915789473684210487e-01,8.436842105263158142e-01,8.957894736842105798e-01,9.478947368421053454e-01,1.000000000000000000e+00
1.000000000000000021e-02,6.210526315789473978e-02,1.142105263157894707e-01,1.663157894736842224e-01,2.184210526315789602e-01,2.705263157894737258e-01,3.226315789473684359e-01,3.747368421052631460e-01,4.268421052631579116e-01,4.789473684210526772e-01,5.310526315789474427e-01,5.831578947368420973e-01,6.352631578947368629e-01,6.873684210526316285e-01,7.394736842105262831e-01,7.915789473684210487e-01,8.436842105263158142e-01,8.957894736842105798e-01,9.478947368421053454e-01,1.000000000000000000e+00
1.000000000000000021e-02,6.210526315789473978e-02,1.142105263157894707e-01,1.663157894736842224e-01,2.184210526315789602e-01,2.705263157894737258e-01,3.226315789473684359e-01,3.747368421052631460e-01,4.268421052631579116e-01,4.789473684210526772e-01,5.310526315789474427e-01,5.831578947368420973e-01,6.352631578947368629e-01,6.873684210526316285e-01,7.394736842105262831e-01,7.915789473684210487e-01,8.436842105263158142e-01,8.957894736842105798e-01,9.478947368421053454e-01,1.000000000000000000e+00
1.000000000000000021e-02,6.210526315789473978e-02,1.142105263157894707e-01,1.663157894736842224e-01,2.184210526315789602e-01,2.705263157894737258e-01,3.226315789473684359e-01,3.747368421052631460e-01,4.268421052631579116e-01,4.789473684210526772e-01,5.310526315789474427e-01,5.831578947368420973e-01,6.352631578947368629e-01,6.873684210526316285e-01,7.394736842105262831e-01,7.915789473684210487e-01,8.436842105263158142e-01,8.957894736842105798e-01,9.478947368421053454e-01,1.000000000000000000e+00
1.000000000000000021e-02,6.210526315789473978e-02,1.142105263157894707e-01,1.663157894736842224e-01,2.184210526315789602e-01,2.705263157894737258e-01,3.226315789473684359e-01,3.747368421052631460e-01,4.268421052631579116e-01,4.789473684210526772e-01,5.310526315789474427e-01,5.831578947368420973e-01,6.352631578947368629e-01,6.873684210526316285e-01,7.394736842105262831e-01,7.915789473684210487e-01,8.436842105263158142e-01,8.957894736842105798e-01,9.478947368421053454e-01,1.000000000000000000e+00
1.000000000000000021e-02,6.210526315789473978e-02,1.142105263157894707e-01,1.663157894736842224e-01,2.184210526315789602e-01,2.705263157894737258e-01,3.226315789473684359e-01,3.747368421052631460e-01,4.268421052631579116e-01,4.789473684210526772e-01,5.310526315789474427e-01,5.831578947368420973e-01,6.352631578947368629e-01,6.873684210526316285e-01,7.394736842105262831e-01,7.915789473684210487e-01,8.436842105263158142e-01,8.957894736842105798e-01,9.478947368421053454e-01,1.000000000000000000e+00
1.000000000000000021e-02,6.210526315789473978e-02,1.142105263157894707e-01,1.663157894736842224e-01,2.184210526315789602e-01,2.705263157894737258e-01,3.226315789473684359e-01,3.747368421052631460e-01,4.268421052631579116e-01,4.789473684210526772e-01,5.310526315789474427e-01,5.831578947368420973e-01,6.352631578947368629e-01,6.873684210526316285e-01,7.394736842105262831e-01,7.915789473684210487e-01,8.436842105263158142e-01,8.957894736842105798e-01,9.478947368421053454e-01,1.000000000000000000e+00
1.000000000000000021e-02,6.210526315789473978e-02,1.142105263157894707e-01,1.663157894736842224e-01,2.184210526315789602e-01,2.705263157894737258e-01,3.226315789473684359e-01,3.747368421052631460e-01,4.268421052631579116e-01,4.789473684210526772e-01,5.310526315789474427e-01,5.831578947368420973e-01,6.352631578947368629e-01,6.873684210526316285e-01,7.394736842105262831e-01,7.915789473684210487e-01,8.436842105263158142e-01,8.957894736842105798e-01,9.478947368421053454e-01,1.000000000000000000e+00
1.000000000000000021e-02,6.210526315789473978e-02,1.142105263157894707e-01,1.663157894736842224e-01,2.184210526315789602e-01,2.705263157894737258e-01,3.226315789473684359e-01,3.747368421052631460e-01,4.268421052631579116e-01,4.789473684210526772e-01,5.310526315789474427e-01,5.831578947368420973e-01,6.352631578947368629e-01,6.873684210526316285e-01,7.394736842105262831e-01,7.915789473684210487e-01,8.436842105263158142e-01,8.957894736842105798e-01,9.478947368421053454e-01,1.000000000000000000e+00
1.000000000000000021e-02,6.210526315789473978e-02,1.142105263157894707e-01,1.663157894736842224e-01,2.184210526315789602e-01,2.705263157894737258e-01,3.226315789473684359e-01,3.747368421052631460e-01,4.268421052631579116e-01,4.789473684210526772e-01,5.310526315789474427e-01,5.831578947368420973e-01,6.352631578947368629e-01,6.873684210526316285e-01,7.394736842105262831e-01,7.915789473684210487e-01,8.436842105263158142e-01,8.957894736842105798e-01,9.478947368421053454e-01,1.000000000000000000e+00
1.000000000000000021e-02,6.210526315789473978e-02,1.142105263157894707e-01,1.663157894736842224e-01,2.184210526315789602e-01,2.705263157894737258e-01,3.226315789473684359e-01,3.747368421052631460e-01,4.268421052631579116e-01,4.789473684210526772e-01,5.310526315789474427e-01,5.831578947368420973e-01,6.352631578947368629e-01,6.873684210526316285e-01,7.394736842105262831e-01,7.915789473684210487e-01,8.436842105263158142e-01,8.957894736842105798e-01,9.478947368421053454e-01,1.000000000000000000e+00
1.000000000000000021e-02,6.210526315789473978e-02,1.142105263157894707e-01,1.663157894736842224e-01,2.184210526315789602e-01,2.705263157894737258e-01,3.226315789473684359e-01,3.747368421052631460e-01,4.268421052631579116e-01,4.789473684210526772e-01,5.310526315789474427e-01,5.831578947368420973e-01,6.352631578947368629e-01,6.873684210526316285e-01,7.394736842105262831e-01,7.915789473684210487e-01,8.436842105263158142e-01,8.957894736842105798e-01,9.478947368421053454e-01,1.000000000000000000e+00
1.000000000000000021e-02,6.210526315789473978e-02,1.142105263157894707e-01,1.663157894736842224e-01,2.184210526315789602e-01,2.705263157894737258e-01,3.226315789473684359e-01,3.747368421052631460e-01,4.268421052631579116e-01,4.789473684210526772e-01,5.310526315789474427e-01,5.831578947368420973e-01,6.352631578947368629e-01,6.873684210526316285e-01,7.394736842105262831e-01,7.915789473684210487e-01,8.436842105263158142e-01,8.957894736842105798e-01,9.478947368421053454e-01,1.000000000000000000e+00
1.000000000000000021e-02,6.210526315789473978e-02,1.142105263157894707e-01,1.663157894736842224e-01,2.184210526315789602e-01,2.705263157894737258e-01,3.226315789473684359e-01,3.747368421052631460e-01,4.268421052631579116e-01,4.789473684210526772e-01,5.310526315789474427e-01,5.831578947368420973e-01,6.352631578947368629e-01,6.873684210526316285e-01,7.394736842105262831e-01,7.915789473684210487e-01,8.436842105263158142e-01,8.957894736842105798e-01,9.478947368421053454e-01,1.000000000000000000e+00
1.000000000000000021e-02,6.210526315789473978e-02,1.142105263157894707e-01,1.663157894736842224e-01,2.184210526315789602e-01,2.705263157894737258e-01,3.226315789473684359e-01,3.747368421052631460e-01,4.268421052631579116e-01,4.789473684210526772e-01,5.310526315789474427e-01,5.831578947368420973e-01,6.352631578947368629e-01,6.873684210526316285e-01,7.394736842105262831e-01,7.915789473684210487e-01,8.436842105263158142e-01,8.957894736842105798e-01,9.478947368421053454e-01,1.000000000000000000e+00
1.000000000000000021e-02,6.210526315789473978e-02,1.142105263157894707e-01,1.663157894736842224e-01,2.184210526315789602e-01,2.705263157894737258e-01,3.226315789473684359e-01,3.747368421052631460e-01,4.268421052631579116e-01,4.789473684210526772e-01,5.310526315789474427e-01,5.831578947368420973e-01,6.352631578947368629e-01,6.873684210526316285e-01,7.394736842105262831e-01,7.915789473684210487e-01,8.436842105263158142e-01,8.957894736842105798e-01,9.478947368421053454e-01,1.000000000000000000e+00
1.000000000000000021e-02,6.210526315789473978e-02,1.142105263157894707e-01,1.663157894736842224e-01,2.184210526315789602e-01,2.705263157894737258e-01,3.226315789473684359e-01,3.747368421052631460e-01,4.268421052631579116e-01,4.789473684210526772e-01,5.310526315789474427e-01,5.831578947368420973e-01,6.352631578947368629e-01,6.873684210526316285e-01,7.394736842105262831e-01,7.915789473684210487e-01,8.436842105263158142e-01,8.957894736842105798e-01,9.478947368421053454e-01,1.000000000000000000e+00
1.000000000000000021e-02,6.210526315789473978e-02,1.142105263157894707e-01,1.663157894736842224e-01,2.184210526315789602e-01,2.705263157894737258e-01,3.226315789473684359e-01,3.747368421052631460e-01,4.268421052631579116e-01,4.789473684210526772e-01,5.310526315789474427e-01,5.831578947368420973e-01,6.352631578947368629e-01,6.873684210526316285e-01,7.394736842105262831e-01,7.915789473684210487e-01,8.436842105263158142e-01,8.957894736842105798e-01,9.478947368421053454e-01,1.000000000000000000e+00
1.000000000000000021e-02,6.210526315789473978e-02,1.142105263157894707e-01,1.663157894736842224e-01,2.184210526315789602e-01,2.705263157894737258e-01,3.226315789473684359e-01,3.747368421052631460e-01,4.268421052631579116e-01,4.789473684210526772e-01,5.310526315789474427e-01,5.831578947368420973e-01,6.352631578947368629e-01,6.873684210526316285e-01,7.394736842105262831e-01,7.915789473684210487e-01,8.436842105263158142e-01,8.957894736842105798e-01,9.478947368421053454e-01,1.000000000000000000e+00
1.000000000000000021e-02,6.210526315789473978e-02,1.142105263157894707e-01,1.663157894736842224e-01,2.184210526315789602e-01,2.705263157894737258e-01,3.226315789473684359e-01,3.747368421052631460e-01,4.268421052631579116e-01,4.789473684210526772e-01,5.310526315789474427e-01,5.831578947368420973e-01,6.352631578947368629e-01,6.873684210526316285e-01,7.394736842105262831e-01,7.915789473684210487e-01,8.436842105263158142e-01,8.957894736842105798e-01,9.478947368421053454e-01,1.000000000000000000e+00
